DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2021-07-03 18:15:00,Pirate Ship,15.897323,Validation
2019-08-15 18:45:00,Flying Coaster,15.004049,Validation
2019-11-21 14:00:00,Flying Coaster,8.637571,Validation
2020-09-10 15:15:00,Flying Coaster,7.658699,Validation
2021-08-06 18:15:00,Pirate Ship,16.400919,Validation
2021-08-25 17:45:00,Water Ride,21.399256,Validation
2022-06-07 14:00:00,Pirate Ship,37.55466,Validation
2019-05-20 09:45:00,Flying Coaster,24.216696,Validation
2021-12-29 18:30:00,Pirate Ship,19.081606,Validation
2018-10-12 15:30:00,Pirate Ship,29.485365,Validation
2019-06-28 18:45:00,Flying Coaster,9.750999,Validation
2021-09-20 14:45:00,Flying Coaster,14.170351,Validation
2019-07-28 18:15:00,Water Ride,17.436123,Validation
2019-11-01 18:00:00,Water Ride,21.07548,Validation
2022-02-26 13:30:00,Water Ride,30.715878,Validation
2022-08-07 18:45:00,Flying Coaster,8.6735115,Validation
2022-04-29 19:30:00,Water Ride,21.805481,Validation
2020-02-05 13:15:00,Flying Coaster,13.412505,Validation
2021-09-30 12:00:00,Pirate Ship,9.994317,Validation
2020-08-13 13:30:00,Flying Coaster,29.078695,Validation
2019-02-10 10:45:00,Flying Coaster,33.486816,Validation
2020-10-03 16:30:00,Pirate Ship,24.464111,Validation
2022-02-24 15:30:00,Water Ride,34.001442,Validation
2021-09-27 11:00:00,Water Ride,22.94301,Validation
2022-02-27 14:30:00,Flying Coaster,40.362377,Validation
2019-08-03 13:45:00,Flying Coaster,38.10158,Validation
2018-10-28 19:00:00,Flying Coaster,5.6172476,Validation
2019-12-30 11:30:00,Pirate Ship,49.287098,Validation
2022-04-10 10:00:00,Water Ride,32.037445,Validation
2020-09-01 11:30:00,Pirate Ship,10.975886,Validation
2021-12-07 19:45:00,Pirate Ship,18.925852,Validation
2019-11-16 10:45:00,Water Ride,36.86166,Validation
2020-07-22 17:00:00,Water Ride,14.580995,Validation
2021-10-06 14:15:00,Water Ride,17.872805,Validation
2021-09-26 09:45:00,Flying Coaster,27.23166,Validation
2021-08-09 15:15:00,Pirate Ship,35.752872,Validation
2021-07-22 18:15:00,Water Ride,11.802939,Validation
2018-10-30 13:00:00,Flying Coaster,30.326832,Validation
2019-06-29 12:00:00,Flying Coaster,35.66775,Validation
2020-07-25 17:00:00,Flying Coaster,10.062006,Validation
2022-03-18 13:30:00,Water Ride,31.770676,Validation
2021-09-27 11:00:00,Flying Coaster,12.0242815,Validation
2018-10-23 14:00:00,Pirate Ship,47.834316,Validation
2018-10-02 14:30:00,Flying Coaster,8.394995,Validation
2019-05-28 14:30:00,Flying Coaster,18.278149,Validation
2022-04-10 13:30:00,Water Ride,35.351025,Validation
2021-11-05 12:00:00,Flying Coaster,35.116528,Validation
2022-03-17 13:00:00,Water Ride,27.526403,Validation
2020-02-29 12:00:00,Water Ride,35.044247,Validation
2019-07-29 10:30:00,Water Ride,24.52182,Validation
2019-06-10 10:15:00,Water Ride,26.099693,Validation
2022-05-13 11:00:00,Pirate Ship,41.101055,Validation
2022-02-04 15:45:00,Pirate Ship,23.379951,Validation
2021-08-05 18:00:00,Flying Coaster,5.5280924,Validation
2022-06-05 15:00:00,Pirate Ship,31.878208,Validation
2019-08-08 14:00:00,Water Ride,28.488058,Validation
2022-06-19 10:15:00,Water Ride,31.433119,Validation
2020-09-22 13:15:00,Flying Coaster,10.388153,Validation
2022-06-22 18:15:00,Pirate Ship,32.031162,Validation
2022-05-24 14:15:00,Water Ride,34.54515,Validation
2018-12-23 15:45:00,Flying Coaster,22.166037,Validation
2021-07-09 10:30:00,Water Ride,20.7177,Validation
2022-05-01 14:30:00,Water Ride,34.35938,Validation
2021-08-28 14:00:00,Water Ride,28.422596,Validation
2020-10-20 10:15:00,Pirate Ship,19.283075,Validation
2019-12-19 19:15:00,Flying Coaster,9.356833,Validation
2020-09-04 17:15:00,Pirate Ship,8.590424,Validation
2020-09-11 09:45:00,Pirate Ship,14.224229,Validation
2019-09-26 15:00:00,Flying Coaster,14.261691,Validation
2021-10-02 14:15:00,Water Ride,23.17187,Validation
2019-12-25 10:15:00,Flying Coaster,38.73486,Validation
2022-02-18 15:45:00,Pirate Ship,33.593437,Validation
2021-07-23 10:15:00,Pirate Ship,23.72755,Validation
2020-07-25 17:00:00,Pirate Ship,30.923687,Validation
2021-10-08 13:45:00,Flying Coaster,11.4402275,Validation
2022-04-15 14:15:00,Pirate Ship,49.30741,Validation
2021-10-31 11:15:00,Flying Coaster,30.024899,Validation
2019-05-20 20:00:00,Flying Coaster,8.822151,Validation
2022-08-12 15:45:00,Water Ride,23.767477,Validation
2020-10-06 12:00:00,Flying Coaster,9.2603855,Validation
2020-03-02 12:45:00,Flying Coaster,14.017151,Validation
2022-08-05 18:30:00,Pirate Ship,33.86645,Validation
2022-04-27 14:30:00,Water Ride,34.65998,Validation
2019-03-28 10:30:00,Flying Coaster,19.78868,Validation
2021-06-26 15:15:00,Flying Coaster,30.825626,Validation
2022-01-31 09:45:00,Water Ride,25.543173,Validation
2021-12-07 15:30:00,Flying Coaster,13.618828,Validation
2020-03-07 13:30:00,Flying Coaster,45.70122,Validation
2021-09-17 15:00:00,Pirate Ship,19.049603,Validation
2022-04-04 17:30:00,Pirate Ship,17.94783,Validation
2020-08-29 12:30:00,Water Ride,23.716629,Validation
2020-01-07 10:45:00,Water Ride,20.07399,Validation
2019-09-13 13:00:00,Flying Coaster,10.27753,Validation
2021-11-29 11:45:00,Water Ride,28.535837,Validation
2022-07-26 13:15:00,Pirate Ship,35.788822,Validation
2021-07-24 09:45:00,Pirate Ship,22.294102,Validation
2022-07-14 19:30:00,Pirate Ship,29.416689,Validation
2021-12-18 09:45:00,Flying Coaster,33.213463,Validation
2022-04-17 12:45:00,Water Ride,37.857536,Validation
2019-09-19 09:15:00,Water Ride,14.422002,Validation
2021-11-19 19:45:00,Flying Coaster,3.3073072,Validation
2021-12-18 11:45:00,Pirate Ship,29.991915,Validation
2018-10-23 17:00:00,Flying Coaster,31.712841,Validation
2020-08-15 15:45:00,Water Ride,21.855068,Validation
2022-04-13 15:15:00,Flying Coaster,20.867167,Validation
2018-12-07 09:45:00,Flying Coaster,14.989668,Validation
2021-06-24 13:45:00,Pirate Ship,17.172972,Validation
2020-02-06 12:30:00,Water Ride,17.921432,Validation
2021-07-28 14:15:00,Pirate Ship,30.652243,Validation
2021-08-22 10:00:00,Flying Coaster,22.116379,Validation
2022-04-23 11:00:00,Flying Coaster,37.285713,Validation
2022-01-20 16:00:00,Water Ride,14.624212,Validation
2022-01-12 13:30:00,Flying Coaster,21.437151,Validation
2019-07-25 11:30:00,Flying Coaster,32.129112,Validation
2020-02-09 13:30:00,Water Ride,26.745584,Validation
2022-06-24 16:15:00,Pirate Ship,34.235012,Validation
2022-06-09 17:15:00,Pirate Ship,32.0719,Validation
2022-01-14 20:15:00,Flying Coaster,5.2428503,Validation
2020-08-19 17:00:00,Water Ride,16.627914,Validation
2020-07-28 16:15:00,Water Ride,14.1564245,Validation
2019-10-26 18:30:00,Flying Coaster,25.286062,Validation
2022-07-31 15:30:00,Water Ride,23.192263,Validation
2019-06-22 10:00:00,Flying Coaster,30.854544,Validation
2020-10-26 09:30:00,Water Ride,18.617989,Validation
2021-08-04 19:00:00,Pirate Ship,9.095446,Validation
2020-10-10 09:15:00,Water Ride,26.274624,Validation
2022-03-19 11:45:00,Pirate Ship,34.211475,Validation
2022-01-03 11:45:00,Pirate Ship,41.18595,Validation
2022-01-11 17:15:00,Pirate Ship,17.47555,Validation
2019-08-27 19:00:00,Water Ride,20.913809,Validation
2020-08-29 12:30:00,Flying Coaster,29.454086,Validation
2022-06-04 17:30:00,Water Ride,23.310833,Validation
2021-12-22 17:00:00,Water Ride,20.468178,Validation
2019-06-08 13:00:00,Water Ride,30.290583,Validation
2022-02-21 15:30:00,Pirate Ship,33.5246,Validation
2019-08-09 17:30:00,Water Ride,29.367304,Validation
2022-04-22 11:45:00,Pirate Ship,43.354576,Validation
2022-08-02 10:30:00,Water Ride,32.460728,Validation
2019-09-15 15:15:00,Flying Coaster,22.821032,Validation
2019-02-15 16:45:00,Flying Coaster,15.679488,Validation
2021-09-22 16:30:00,Flying Coaster,8.655705,Validation
2018-11-29 10:00:00,Water Ride,17.442844,Validation
2022-01-05 13:00:00,Pirate Ship,41.576954,Validation
2020-07-26 13:00:00,Water Ride,24.853071,Validation
2020-07-28 16:15:00,Pirate Ship,30.336077,Validation
2021-06-22 13:15:00,Flying Coaster,22.645645,Validation
2020-01-17 12:45:00,Flying Coaster,12.27362,Validation
2019-03-03 18:00:00,Flying Coaster,7.217595,Validation
2022-08-07 14:00:00,Water Ride,23.637743,Validation
2019-10-03 13:30:00,Water Ride,17.121609,Validation
2019-11-14 15:30:00,Water Ride,16.169355,Validation
2021-12-08 09:45:00,Flying Coaster,24.746763,Validation
2020-08-29 12:30:00,Pirate Ship,24.11238,Validation
2021-10-14 10:15:00,Flying Coaster,14.549611,Validation
2021-08-09 13:15:00,Pirate Ship,28.554989,Validation
2021-12-04 15:30:00,Water Ride,37.7385,Validation
2021-11-05 12:00:00,Pirate Ship,36.062893,Validation
2022-06-14 19:45:00,Pirate Ship,31.463007,Validation
2020-08-20 17:00:00,Pirate Ship,33.122597,Validation
2021-08-17 14:45:00,Flying Coaster,23.15969,Validation
2022-08-05 20:30:00,Pirate Ship,24.67019,Validation
2022-02-17 15:00:00,Flying Coaster,31.327803,Validation
2019-11-15 11:45:00,Flying Coaster,9.2767105,Validation
2021-12-26 09:00:00,Pirate Ship,32.762367,Validation
2019-05-23 12:30:00,Flying Coaster,23.267925,Validation
2022-03-12 11:30:00,Flying Coaster,25.47066,Validation
2019-06-27 14:30:00,Flying Coaster,29.827265,Validation
2022-08-06 17:45:00,Pirate Ship,30.367083,Validation
2019-08-04 12:30:00,Water Ride,26.399267,Validation
2021-12-25 15:45:00,Water Ride,37.543453,Validation
2019-06-01 15:00:00,Water Ride,26.31338,Validation
2020-10-10 12:15:00,Flying Coaster,40.01376,Validation
2018-10-16 16:15:00,Flying Coaster,23.109243,Validation
2020-03-02 10:30:00,Water Ride,26.12534,Validation
2022-06-11 19:45:00,Water Ride,23.327972,Validation
2022-07-07 09:30:00,Flying Coaster,24.875158,Validation
2022-02-14 09:45:00,Water Ride,26.757677,Validation
2019-03-31 11:00:00,Water Ride,36.70073,Validation
2020-09-18 15:00:00,Flying Coaster,7.9408154,Validation
2019-12-14 14:00:00,Flying Coaster,43.224808,Validation
2019-10-15 15:30:00,Flying Coaster,18.32429,Validation
2022-03-22 15:30:00,Pirate Ship,40.50396,Validation
2019-12-21 12:00:00,Pirate Ship,36.566437,Validation
2019-02-05 15:00:00,Water Ride,15.466551,Validation
2020-10-29 15:30:00,Water Ride,29.165627,Validation
2019-12-15 14:30:00,Pirate Ship,40.075382,Validation
2019-06-28 16:45:00,Water Ride,20.233067,Validation
2021-07-15 16:15:00,Water Ride,16.253407,Validation
2021-12-30 18:30:00,Water Ride,14.11827,Validation
2020-01-26 14:00:00,Water Ride,31.72479,Validation
2019-04-07 13:15:00,Water Ride,23.362944,Validation
2021-07-14 19:00:00,Water Ride,6.5457907,Validation
2020-10-19 14:15:00,Pirate Ship,34.554607,Validation
2020-10-12 12:15:00,Flying Coaster,17.276476,Validation
2019-11-14 11:15:00,Flying Coaster,8.520766,Validation
2022-05-21 19:15:00,Water Ride,24.025488,Validation
2019-06-23 17:00:00,Flying Coaster,17.257132,Validation
2019-03-24 17:15:00,Flying Coaster,18.186718,Validation
2021-09-01 15:00:00,Water Ride,23.8332,Validation
2018-10-21 10:45:00,Flying Coaster,43.885944,Validation
2019-09-07 17:30:00,Water Ride,26.149212,Validation
2021-07-20 12:30:00,Pirate Ship,25.985971,Validation
2022-03-19 11:45:00,Water Ride,35.137554,Validation
2021-09-08 18:00:00,Water Ride,7.2545424,Validation
2019-05-17 13:30:00,Flying Coaster,17.999939,Validation
2020-07-19 17:00:00,Water Ride,10.011962,Validation
2019-03-19 10:00:00,Water Ride,28.680824,Validation
2020-08-28 11:30:00,Flying Coaster,23.355396,Validation
2021-08-09 17:45:00,Flying Coaster,8.686851,Validation
2022-04-15 17:45:00,Water Ride,27.867607,Validation
2020-03-10 12:30:00,Flying Coaster,10.303987,Validation
2021-11-19 17:45:00,Water Ride,13.774286,Validation
2018-10-09 12:45:00,Flying Coaster,15.304153,Validation
2022-08-03 13:45:00,Pirate Ship,30.336847,Validation
2021-12-27 13:15:00,Pirate Ship,42.284885,Validation
2018-12-30 10:30:00,Flying Coaster,45.490078,Validation
2022-02-28 13:15:00,Pirate Ship,46.39939,Validation
2021-11-03 18:00:00,Pirate Ship,23.050438,Validation
2022-05-07 11:15:00,Water Ride,34.87373,Validation
2021-11-02 10:30:00,Flying Coaster,20.00561,Validation
2019-02-17 14:15:00,Water Ride,25.81313,Validation
2022-05-01 19:30:00,Pirate Ship,23.264137,Validation
2020-08-29 17:15:00,Flying Coaster,16.010073,Validation
2022-03-06 14:30:00,Water Ride,29.141853,Validation
2021-07-06 11:45:00,Water Ride,22.417688,Validation
2022-06-28 12:00:00,Water Ride,32.0329,Validation
2019-01-30 10:45:00,Flying Coaster,14.8863945,Validation
2022-05-16 16:15:00,Flying Coaster,17.708183,Validation
2019-09-01 11:15:00,Flying Coaster,31.413588,Validation
2019-12-28 12:30:00,Pirate Ship,46.88151,Validation
2022-07-03 14:15:00,Water Ride,25.414873,Validation
2020-02-03 12:45:00,Flying Coaster,13.160644,Validation
2019-12-24 16:30:00,Pirate Ship,34.837753,Validation
2022-06-25 12:45:00,Water Ride,31.495605,Validation
2019-03-20 15:00:00,Water Ride,18.479286,Validation
2022-03-20 09:30:00,Pirate Ship,37.558712,Validation
2019-08-20 17:30:00,Water Ride,26.353483,Validation
2020-10-19 17:30:00,Water Ride,12.129417,Validation
2021-08-22 10:00:00,Pirate Ship,25.173237,Validation
2020-02-12 12:15:00,Flying Coaster,16.251673,Validation
2020-01-16 13:15:00,Pirate Ship,35.21073,Validation
2021-12-27 13:15:00,Water Ride,35.73557,Validation
2018-10-28 10:15:00,Water Ride,38.42816,Validation
2022-02-08 16:15:00,Water Ride,29.78095,Validation
2022-05-09 19:45:00,Flying Coaster,7.6284323,Validation
2021-11-26 11:30:00,Pirate Ship,29.01949,Validation
2019-12-21 12:00:00,Flying Coaster,32.730446,Validation
2021-07-13 17:30:00,Flying Coaster,5.5873623,Validation
2020-08-28 16:45:00,Flying Coaster,7.930259,Validation
2022-06-28 12:00:00,Flying Coaster,33.998642,Validation
2021-06-17 15:15:00,Water Ride,14.267706,Validation
2022-07-11 19:15:00,Flying Coaster,5.7912893,Validation
2022-06-05 15:00:00,Water Ride,27.965452,Validation
2018-11-08 10:00:00,Water Ride,15.71969,Validation
2022-03-13 16:45:00,Pirate Ship,16.562891,Validation
2020-08-27 14:45:00,Pirate Ship,35.428616,Validation
2022-04-21 15:45:00,Pirate Ship,49.667587,Validation
2022-02-06 09:45:00,Water Ride,26.810177,Validation
2019-12-28 09:30:00,Flying Coaster,41.56268,Validation
2019-12-17 19:30:00,Water Ride,10.627565,Validation
2022-03-22 15:30:00,Water Ride,29.861542,Validation
2022-04-05 15:00:00,Water Ride,30.425453,Validation
2022-06-17 14:15:00,Flying Coaster,26.456926,Validation
2021-12-31 19:45:00,Flying Coaster,7.6667013,Validation
2022-03-07 14:45:00,Flying Coaster,20.928288,Validation
2021-09-17 13:00:00,Water Ride,22.9003,Validation
2019-04-29 09:15:00,Water Ride,25.574368,Validation
2018-10-18 13:15:00,Pirate Ship,20.78083,Validation
2021-10-09 10:45:00,Flying Coaster,27.542198,Validation
2018-12-31 18:00:00,Water Ride,10.351771,Validation
2022-08-07 11:30:00,Water Ride,30.702927,Validation
2020-08-18 16:30:00,Water Ride,23.006092,Validation
2020-02-26 16:15:00,Flying Coaster,14.070034,Validation
2018-11-02 19:45:00,Pirate Ship,24.203651,Validation
2021-08-19 14:45:00,Flying Coaster,19.400291,Validation
2022-02-19 11:30:00,Pirate Ship,32.698395,Validation
2019-03-24 12:00:00,Water Ride,44.16973,Validation
2018-10-21 20:00:00,Flying Coaster,9.050329,Validation
2021-11-01 16:00:00,Pirate Ship,24.098587,Validation
2021-08-30 16:00:00,Pirate Ship,34.085983,Validation
2021-09-21 13:00:00,Water Ride,14.766731,Validation
2020-09-04 12:45:00,Flying Coaster,11.216353,Validation
2019-06-18 19:15:00,Water Ride,14.730447,Validation
2019-10-02 11:45:00,Flying Coaster,11.928363,Validation
2021-12-29 15:15:00,Water Ride,42.255074,Validation
2020-03-06 13:15:00,Flying Coaster,11.633316,Validation
2022-04-28 13:15:00,Flying Coaster,35.70331,Validation
2020-02-03 16:00:00,Flying Coaster,9.212194,Validation
2020-07-18 15:45:00,Pirate Ship,21.6677,Validation
2020-08-10 13:30:00,Pirate Ship,30.025925,Validation
2022-07-26 15:15:00,Water Ride,28.659874,Validation
2022-01-13 16:30:00,Flying Coaster,8.028727,Validation
2020-08-02 12:00:00,Water Ride,23.186552,Validation
2021-10-20 14:15:00,Flying Coaster,18.158459,Validation
2022-06-01 19:15:00,Pirate Ship,30.667429,Validation
2019-11-19 13:00:00,Water Ride,20.434986,Validation
2020-09-07 13:30:00,Water Ride,10.71354,Validation
2022-05-06 13:45:00,Water Ride,33.04794,Validation
2020-03-03 13:00:00,Water Ride,18.083706,Validation
2019-11-08 12:00:00,Flying Coaster,8.7868805,Validation
2022-06-23 11:00:00,Water Ride,32.954224,Validation
2020-10-07 13:45:00,Pirate Ship,15.22459,Validation
2020-02-20 14:30:00,Pirate Ship,47.2319,Validation
2019-01-01 13:00:00,Flying Coaster,46.323364,Validation
2019-01-01 10:00:00,Flying Coaster,33.591217,Validation
2021-07-20 16:45:00,Pirate Ship,26.368193,Validation
2019-12-20 10:30:00,Flying Coaster,12.648251,Validation
2018-12-23 15:45:00,Water Ride,28.031347,Validation
2018-11-14 12:30:00,Flying Coaster,20.419373,Validation
2019-04-01 16:00:00,Flying Coaster,24.996681,Validation
2018-10-06 16:30:00,Flying Coaster,38.840237,Validation
2022-05-13 15:15:00,Water Ride,33.487274,Validation
2018-10-28 16:45:00,Pirate Ship,24.090801,Validation
2022-02-15 14:45:00,Pirate Ship,40.250698,Validation
2020-03-07 11:15:00,Water Ride,29.131542,Validation
2019-09-03 10:45:00,Flying Coaster,15.48832,Validation
2019-12-24 12:00:00,Pirate Ship,40.69279,Validation
2019-10-06 15:45:00,Flying Coaster,10.860173,Validation
2021-06-27 10:30:00,Water Ride,20.818438,Validation
2021-09-18 19:00:00,Water Ride,7.623965,Validation
2019-01-30 10:45:00,Water Ride,18.05731,Validation
2019-02-27 16:15:00,Water Ride,19.780657,Validation
2021-11-18 16:15:00,Water Ride,16.756481,Validation
2020-08-13 16:45:00,Pirate Ship,33.36062,Validation
2022-01-10 14:30:00,Pirate Ship,30.946424,Validation
2018-10-28 12:45:00,Flying Coaster,42.48234,Validation
2022-05-07 15:45:00,Water Ride,30.65281,Validation
2021-08-21 18:30:00,Pirate Ship,19.024302,Validation
2020-01-12 15:30:00,Water Ride,26.512789,Validation
2022-07-12 20:00:00,Flying Coaster,5.1560264,Validation
2020-09-10 15:15:00,Pirate Ship,14.91513,Validation
2022-06-16 15:15:00,Pirate Ship,31.039932,Validation
2020-08-16 13:45:00,Flying Coaster,14.533707,Validation
2022-06-02 17:45:00,Flying Coaster,9.707485,Validation
2019-04-11 18:45:00,Flying Coaster,31.723717,Validation
2021-08-05 14:00:00,Pirate Ship,30.640892,Validation
2021-10-06 10:45:00,Flying Coaster,15.326259,Validation
2022-05-21 17:00:00,Water Ride,28.352678,Validation
2018-12-27 12:45:00,Water Ride,39.057037,Validation
2021-07-02 16:00:00,Flying Coaster,19.967262,Validation
2019-03-01 09:45:00,Water Ride,18.881247,Validation
2019-05-06 10:45:00,Water Ride,20.105434,Validation
2022-08-14 09:30:00,Water Ride,31.622355,Validation
2020-08-11 16:30:00,Water Ride,18.76466,Validation
2019-11-24 15:30:00,Flying Coaster,22.978636,Validation
2019-12-27 12:30:00,Pirate Ship,46.247364,Validation
2020-07-20 10:30:00,Flying Coaster,16.879871,Validation
2021-10-12 12:45:00,Pirate Ship,13.89684,Validation
2021-09-12 18:30:00,Pirate Ship,9.134721,Validation
2021-11-10 16:00:00,Flying Coaster,12.594796,Validation
2021-08-18 15:00:00,Flying Coaster,18.838856,Validation
2022-04-17 12:45:00,Flying Coaster,42.063457,Validation
2019-04-27 17:45:00,Water Ride,15.445209,Validation
2020-08-20 14:45:00,Water Ride,20.171453,Validation
2022-08-01 15:30:00,Pirate Ship,34.97927,Validation
2021-08-19 18:45:00,Flying Coaster,4.5144463,Validation
2020-07-23 15:00:00,Flying Coaster,10.785212,Validation
2019-10-09 12:45:00,Flying Coaster,11.826224,Validation
2021-06-24 16:30:00,Pirate Ship,17.058155,Validation
2021-07-14 15:15:00,Pirate Ship,28.987085,Validation
2021-12-27 13:15:00,Flying Coaster,45.052593,Validation
2022-06-30 13:15:00,Flying Coaster,16.743864,Validation
2019-08-13 10:30:00,Water Ride,33.648445,Validation
2018-10-12 15:30:00,Water Ride,25.434826,Validation
2022-04-28 17:15:00,Pirate Ship,44.129414,Validation
2018-11-13 15:15:00,Water Ride,18.328802,Validation
2019-07-24 13:30:00,Water Ride,20.55123,Validation
2019-08-04 19:00:00,Water Ride,19.284565,Validation
2019-12-30 15:15:00,Flying Coaster,46.563232,Validation
2022-03-05 12:15:00,Flying Coaster,39.969814,Validation
2022-03-18 10:00:00,Flying Coaster,18.029993,Validation
2022-03-30 11:00:00,Flying Coaster,16.059832,Validation
2022-07-25 20:00:00,Water Ride,18.97332,Validation
2021-12-29 15:15:00,Pirate Ship,41.91495,Validation
2022-06-25 12:45:00,Flying Coaster,26.295015,Validation
2022-02-11 16:15:00,Water Ride,19.979227,Validation
2021-08-09 13:15:00,Flying Coaster,26.440735,Validation
2022-04-09 17:15:00,Water Ride,23.003113,Validation
2020-09-05 16:00:00,Flying Coaster,19.8146,Validation
2020-10-26 09:30:00,Flying Coaster,16.275137,Validation
2022-06-28 14:00:00,Pirate Ship,34.284424,Validation
2021-09-09 15:15:00,Flying Coaster,7.2888007,Validation
2019-06-13 14:45:00,Water Ride,24.175686,Validation
2019-12-22 12:45:00,Water Ride,33.91019,Validation
2021-10-24 12:00:00,Pirate Ship,29.290014,Validation
2019-08-31 15:30:00,Flying Coaster,37.904045,Validation
2021-08-05 16:00:00,Flying Coaster,17.464924,Validation
2018-11-27 15:30:00,Water Ride,14.627206,Validation
2020-10-25 10:00:00,Flying Coaster,22.993336,Validation
2019-09-24 14:30:00,Water Ride,7.9911423,Validation
2021-10-04 10:30:00,Water Ride,20.203653,Validation
2021-07-01 17:45:00,Pirate Ship,17.647242,Validation
2019-08-13 17:00:00,Flying Coaster,24.47667,Validation
2020-10-07 16:00:00,Flying Coaster,7.655745,Validation
2020-03-12 12:00:00,Pirate Ship,32.00237,Validation
2020-10-19 14:15:00,Water Ride,24.086191,Validation
2020-08-10 11:15:00,Water Ride,20.525599,Validation
2021-09-29 10:30:00,Water Ride,14.557363,Validation
2019-06-12 12:00:00,Water Ride,23.33765,Validation
2018-11-05 12:00:00,Water Ride,20.286127,Validation
2020-07-16 15:45:00,Flying Coaster,10.761628,Validation
2021-12-22 17:00:00,Pirate Ship,19.018303,Validation
2021-11-18 14:00:00,Pirate Ship,25.76816,Validation
2022-05-27 16:00:00,Pirate Ship,40.679653,Validation
2021-12-02 12:45:00,Flying Coaster,26.947912,Validation
2022-06-08 18:45:00,Water Ride,25.997656,Validation
2020-10-19 17:30:00,Pirate Ship,19.248693,Validation
2020-10-06 12:00:00,Pirate Ship,11.824926,Validation
2019-02-25 14:00:00,Flying Coaster,32.959953,Validation
2019-11-14 11:15:00,Water Ride,22.461916,Validation
2022-04-25 13:15:00,Water Ride,36.39824,Validation
2018-12-25 14:30:00,Flying Coaster,50.584038,Validation
2020-02-08 11:15:00,Water Ride,29.395638,Validation
2019-08-07 17:15:00,Flying Coaster,14.941746,Validation
2019-10-06 15:45:00,Water Ride,29.56066,Validation
2021-09-30 15:45:00,Flying Coaster,6.402549,Validation
2019-05-08 16:30:00,Flying Coaster,13.842054,Validation
2019-04-17 17:15:00,Water Ride,34.34752,Validation
2019-02-26 15:45:00,Flying Coaster,26.151764,Validation
2021-08-09 13:15:00,Water Ride,26.522816,Validation
2019-07-07 16:45:00,Flying Coaster,23.351595,Validation
2021-06-22 10:15:00,Water Ride,18.973362,Validation
2018-10-25 16:45:00,Water Ride,31.253727,Validation
2022-03-05 12:15:00,Pirate Ship,33.337166,Validation
2020-03-05 10:30:00,Water Ride,21.455141,Validation
2019-03-14 15:30:00,Water Ride,23.520708,Validation
2021-07-12 11:30:00,Flying Coaster,25.629435,Validation
2020-09-13 17:15:00,Flying Coaster,12.717162,Validation
2022-06-01 15:00:00,Flying Coaster,22.48514,Validation
2020-01-07 16:00:00,Flying Coaster,8.590877,Validation
2020-02-21 10:15:00,Flying Coaster,19.79147,Validation
2021-07-22 13:00:00,Pirate Ship,19.90249,Validation
2019-01-18 12:00:00,Flying Coaster,11.204961,Validation
2022-06-13 15:00:00,Water Ride,29.363844,Validation
2022-06-03 12:45:00,Pirate Ship,38.902786,Validation
2021-12-16 17:00:00,Water Ride,18.38843,Validation
2018-12-02 17:15:00,Flying Coaster,9.621663,Validation
2022-08-04 16:00:00,Pirate Ship,37.643757,Validation
2022-04-22 11:45:00,Flying Coaster,43.222122,Validation
2020-07-15 10:00:00,Pirate Ship,18.027216,Validation
2019-05-08 09:30:00,Water Ride,17.373251,Validation
2022-04-13 11:00:00,Water Ride,33.957485,Validation
2022-07-25 13:45:00,Pirate Ship,34.786987,Validation
2020-09-10 13:15:00,Water Ride,9.459785,Validation
2020-10-24 10:15:00,Water Ride,22.841509,Validation
2020-01-19 11:00:00,Flying Coaster,30.017332,Validation
2022-02-26 13:30:00,Pirate Ship,34.686863,Validation
2021-08-01 16:00:00,Pirate Ship,28.230553,Validation
2019-08-15 16:30:00,Flying Coaster,11.969189,Validation
2022-02-01 12:30:00,Pirate Ship,17.980257,Validation
2020-01-03 16:30:00,Water Ride,33.362167,Validation
2020-01-12 15:30:00,Flying Coaster,19.11101,Validation
2022-07-28 14:00:00,Water Ride,27.098202,Validation
2020-08-18 10:45:00,Pirate Ship,25.550734,Validation
2021-12-28 12:15:00,Pirate Ship,43.95423,Validation
2021-08-17 14:45:00,Water Ride,26.887522,Validation
2020-08-11 12:15:00,Flying Coaster,31.390396,Validation
2022-07-26 13:15:00,Flying Coaster,31.625237,Validation
2019-09-29 13:30:00,Water Ride,22.728727,Validation
2022-02-21 11:30:00,Pirate Ship,36.256283,Validation
2022-04-17 19:30:00,Water Ride,22.639235,Validation
2021-08-27 18:30:00,Flying Coaster,4.078561,Validation
2022-04-23 13:30:00,Water Ride,32.77024,Validation
2022-02-08 11:45:00,Pirate Ship,31.27527,Validation
2022-01-19 17:30:00,Pirate Ship,15.368711,Validation
2019-05-04 14:45:00,Water Ride,22.070772,Validation
2021-10-25 10:00:00,Flying Coaster,18.789078,Validation
2020-08-01 16:30:00,Pirate Ship,31.588337,Validation
2021-12-06 11:45:00,Pirate Ship,31.566446,Validation
2019-03-22 11:30:00,Flying Coaster,35.207592,Validation
2018-10-24 14:00:00,Pirate Ship,39.343414,Validation
2019-10-04 11:30:00,Flying Coaster,24.130627,Validation
2021-08-09 15:15:00,Flying Coaster,23.231382,Validation
2022-06-25 12:45:00,Pirate Ship,29.052494,Validation
2019-07-12 14:30:00,Flying Coaster,32.835926,Validation
2019-07-10 17:45:00,Water Ride,18.093996,Validation
